eun,isEunInPanda,pandaOrderGUID,isOrderInPanda,pbsFis,pbsVerso,pbsTenderReference,pbsSupplier,pbsNumber,cataloguePartNumber,serialNumber,itemPriceCzk,itemPriceEUR,cartName,description,notes,destination,deliveredDate,TargetsystemGUID,ItemUsage,ItemCondition,ImportInstr,PandaPartNumber
16060121,FALSE,2a361fa5-3050-4fe4-8a58-b494bfcb1b71,TRUE,16920058,1234834,MN4868/2016,LayerTec,RA1.L1.FE.L1_1.BB.PL2.R1.CM,107283,,6403.9185,236.7,L2_flat high power 1030nm mirrors ,"Laser Mirror:
Corning 7972 (ULE) | plane | Ø=25.0(-0.1)mm | t=6.35(±0.10)mm | //
<5min
S1: commercial polish
uncoated
S2(^): Øe21 | 3/0.4(0.2) (L/10 reg.) | 5/1x0.04
Øe10 | 5/1x0.016
HR(0°,1030nm)>99.98% (high power for ns pulses)",,"UTIA, KUBA cavity",06/09/2016,a683ada1-6f6b-49d7-b878-efb40ad7ebfb,,,UL,107283
16060127,FALSE,2a361fa5-3050-4fe4-8a58-b494bfcb1b71,TRUE,16920058,1234834,MN4868/2016,LayerTec,RA1.L1.FE.L1_1.BB.PL2.R1.CM,107283,,6403.9185,236.7,L2_flat high power 1030nm mirrors ,"Laser Mirror:
Corning 7972 (ULE) | plane | Ø=25.0(-0.1)mm | t=6.35(±0.10)mm | //
<5min
S1: commercial polish
uncoated
S2(^): Øe21 | 3/0.4(0.2) (L/10 reg.) | 5/1x0.04
Øe10 | 5/1x0.016
HR(0°,1030nm)>99.98% (high power for ns pulses)",,KUBA cavity,06/09/2016,a683ada1-6f6b-49d7-b878-efb40ad7ebfb,,,UL,107283
16060128,FALSE,2a361fa5-3050-4fe4-8a58-b494bfcb1b71,TRUE,16920058,1234834,MN4868/2016,LayerTec,RA1.L1.FE.L1_1.BB.PL2.R1.CM,107283,,6403.9185,236.7,L2_flat high power 1030nm mirrors ,"Laser Mirror:
Corning 7972 (ULE) | plane | Ø=25.0(-0.1)mm | t=6.35(±0.10)mm | //
<5min
S1: commercial polish
uncoated
S2(^): Øe21 | 3/0.4(0.2) (L/10 reg.) | 5/1x0.04
Øe10 | 5/1x0.016
HR(0°,1030nm)>99.98% (high power for ns pulses)",Used as replacement mirror in Kuba cavity. ,Oscillator Room: Kuba Cavity,06/09/2016,a683ada1-6f6b-49d7-b878-efb40ad7ebfb,,,UL,107283
16060129,FALSE,2a361fa5-3050-4fe4-8a58-b494bfcb1b71,TRUE,16920058,1234834,MN4868/2016,LayerTec,RA1.L1.FE.L1_1.BB.PL2.R1.CM,107283,,6403.9185,236.7,L2_flat high power 1030nm mirrors ,"Laser Mirror:
Corning 7972 (ULE) | plane | Ø=25.0(-0.1)mm | t=6.35(±0.10)mm | //
<5min
S1: commercial polish
uncoated
S2(^): Øe21 | 3/0.4(0.2) (L/10 reg.) | 5/1x0.04
Øe10 | 5/1x0.016
HR(0°,1030nm)>99.98% (high power for ns pulses)",Used as a replacement mirror in Kuba cavity. ,Oscillator Room: Kuba Cavity,06/09/2016,a683ada1-6f6b-49d7-b878-efb40ad7ebfb,,,UL,107283
16120209,FALSE,70cc391e-0b0e-4048-9c6a-427f11d8bb89,TRUE,16920318,194248,MN6251/2016,EKSMA OPTICS,RA1.L1.L1_1.CSS.DG.TPH.1030.AC1,BBO-654H,,12969.6,480,Second harmonics crystal BBO for FROG at 1030 nm,"Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.","Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.",,12/08/2016,6504be29-e147-4c2a-b835-cd6623062bc1,,,UL,BBO-654H
16120210,FALSE,70cc391e-0b0e-4048-9c6a-427f11d8bb89,TRUE,16920318,194248,MN6251/2016,EKSMA OPTICS,RA1.L1.L1_1.CSS.DG.TPH.1030.AC3,BBO-654H,,12969.6,480,Second harmonics crystal BBO for FROG at 1030 nm,"Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.","Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.",,12/08/2016,6504be29-e147-4c2a-b835-cd6623062bc1,,,UL,BBO-654H
16120211,FALSE,70cc391e-0b0e-4048-9c6a-427f11d8bb89,TRUE,16920318,194248,MN6251/2016,EKSMA OPTICS,RA1.L1.L1_1.CSS.DG.TPH.1030.AC5,BBO-654H,,12969.6,480,Second harmonics crystal BBO for FROG at 1030 nm,"Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.","Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.",,12/08/2016,6504be29-e147-4c2a-b835-cd6623062bc1,,,UL,BBO-654H
16120212,FALSE,70cc391e-0b0e-4048-9c6a-427f11d8bb89,TRUE,16920318,194248,MN6251/2016,EKSMA OPTICS,RA1.L1.L1_1.CSS.DG.TPH.1030.AC4,BBO-654H,,12969.6,480,Second harmonics crystal BBO for FROG at 1030 nm,"Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.","Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.",,12/08/2016,6504be29-e147-4c2a-b835-cd6623062bc1,,,UL,BBO-654H
16120213,FALSE,70cc391e-0b0e-4048-9c6a-427f11d8bb89,TRUE,16920318,194248,MN6251/2016,EKSMA OPTICS,RA1.L1.L1_1.CSS.DG.TPH.1030.AC2,BBO-654H,,12969.6,480,Second harmonics crystal BBO for FROG at 1030 nm,"Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; ","Back from EKSMA optics (before wrong cut) - RMA#265596  - now replaced

Beta Barium Borate (BBO) is a nonlinear optical crystal with a combination of unique features:
 23.4; 90; AR/AR@515+1030 nm; 6; 6; 2; Yes; 
Wide transparency region
Broad phase-matching range
Large nonlinear coefficient
High damage threshold
Wide thermal acceptance bandwidth
High optical homogeneity
As a result of its excellent properties BBO crystal has a number of advantages for different applications, like NOPA with fsec pulses, harmonics generation (up to fifth) of Nd:YAG and Nd:YLF lasers, frequency doubling or tripling of femtosecond Ti:Sapphire and dye lasers, OPO at Type 1 and Type 2 phase-matching, E/O switching for Pockels cells and many other.",L1 oscillator room,12/08/2016,6504be29-e147-4c2a-b835-cd6623062bc1,,,UL,BBO-654H
18030015,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.FE.L1_1.BB.PL2.CMP.SHG.SHG.MT,5KVDOM-3,136183,8846.145,346.5,Kinematic Optics Mount 5KVDOM-3,,,L1 beamline cabinet,05/07/2018,7bffb7d0-4c66-4882-9c38-08797923145c,,,UL,5KVDOM-3
18030016,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.FE.L1_1.BB.OPA2.S4.C.MT,5KVDOM-3,136180,8846.145,346.5,Kinematic Optics Mount 5KVDOM-3,,,L1 beamline cabinet,03/06/2018,a90c6ce1-ca15-4ffa-96fc-0f57832ba890,,,UL,5KVDOM-3
18050008,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.L1_1.OPA.O.OM,5KVDOMV-4-20,150614,22696.6806,889.02,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4-20,mounted by zbynek on 14.8.2018,,Injector,05/07/2018,d60e31b3-7ffb-41ac-8e85-f415d6cbe1be,,,UL,5KVDOMV-4-20
18050009,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.L1_1.INJ.A.M1.MT,5KVDOMV-4-20,150615,22696.6806,889.02,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4-20,,,L1  cabinet 7,05/07/2018,221c6d1f-435c-4c09-ab01-5b3aeee1b46d,,,UL,5KVDOMV-4-20
18050010,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.L1_1.OPA.O.OM,5KVDOMV-4-20,150619,22696.6806,889.02,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4-20,mounted by zbynek on 14.8.2018,,L1 injector,05/07/2018,d60e31b3-7ffb-41ac-8e85-f415d6cbe1be,,,UL,5KVDOMV-4-20
18050011,FALSE,b3c723a2-4565-4c4d-8045-0ee2b367fa21,TRUE,17920378,247840,,"OptiXs, s.r.o.",RA1.L1.L1_1.INJ.B.M1.MT,5KVDOMV-4-20,150622,22696.6806,889.02,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4-20,,,L1  cabinet 7,05/07/2018,221c6d1f-435c-4c09-ab01-5b3aeee1b46d,,,UL,5KVDOMV-4-20
17121230,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121231,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121232,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121233,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121234,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121235,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
17121236,FALSE,bfde6824-f03e-491b-818f-9f51bd881e40,TRUE,17920409,248825,,EKSMA OPTICS ,RA1.L1.L1_1.CMP.O.O.M,,,4621.5,180,Silver coated mirrors,,,,12/20/2017,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,097-0025
18070065,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1239E,,1536.9,60,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1239E
18090270,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1545E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1545E
18090271,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1550E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1550E
18090272,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1555E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1555E
18090273,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1564E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1564E
18090274,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1566E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1566E
18090275,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-1567E,,3534.87,138,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-1567E
18090276,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-0540E,,1152.675,45,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-0540E
18090277,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-0545E,,1152.675,45,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-0545E
18090278,FALSE,d32782e1-d8c9-4a19-b7c4-c99757e048fb,TRUE,18210598,291631,,Eksma Optics,RA1.L1.L1_1.CSS.BT,110-0555E,,1152.675,45,291631 Plano convex UV lens,,,BT,10/03/2018,51428ba1-715d-4b1a-af0b-b59d775bc222,,,UL,110-0555E
18070143,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070144,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070145,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070146,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070147,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070148,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070149,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070150,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070151,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070152,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070153,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070154,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070167,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070168,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070169,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
18070170,FALSE,41309a76-f0e6-4027-9b78-1f36ea558d3d,TRUE,18910792,274085,,Altechna UAB ,RA1.L1.L1_1.CMP.O,M0069058,,0,0,Undoated windows,"Uncoated Optical Window
Material: N-BK7
Dimensions, mm: Ø75 (+0/-0.1)
Thickness, mm: 12
Clear aperture: >90%
Surface quality, S-D: 40-20
Flatness, PV <lambda @632.8nm
Wedge / Parallelism error: <4 arcmin
Protective chamfer: 0.1-0.3 x 45°
uncoated
",,,7/16/2018,b0deec39-5a05-4358-bec3-15cf5326fa40,,,UL,M0069058
